commodity,category,item,units,size,region,country,year,value,survey_base_year,period,unit
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Maine,United States,2019,13.27,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Maine,United States,2020,12.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Michigan,United States,2016,11.05,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Michigan,United States,2017,11.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Michigan,United States,2018,11.9,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Michigan,United States,2019,12.69,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Michigan,United States,2020,12.05,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Minnesota,United States,2016,8.19,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Minnesota,United States,2017,8.15,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Minnesota,United States,2018,8.79,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Minnesota,United States,2019,9.38,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Minnesota,United States,2020,8.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Missouri,United States,2016,10.34,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Missouri,United States,2017,10.24,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Missouri,United States,2018,10.96,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Missouri,United States,2019,11.64,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Missouri,United States,2020,11.15,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,New York,United States,2016,10.21,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,New York,United States,2017,10.21,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,New York,United States,2018,11.19,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,New York,United States,2019,11.87,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,New York,United States,2020,11.26,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Ohio,United States,2016,9.35,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Ohio,United States,2017,9.26,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Ohio,United States,2018,9.94,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Ohio,United States,2019,10.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Ohio,United States,2020,10.06,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Oregon,United States,2016,11.11,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Oregon,United States,2017,10.85,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Oregon,United States,2018,11.41,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Oregon,United States,2019,12.14,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Oregon,United States,2020,11.7,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2016,9.45,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2017,9.5,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2018,10.31,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2019,10.96,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2020,10.37,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Tennessee,United States,2016,11.14,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Tennessee,United States,2017,11.07,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Tennessee,United States,2018,11.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Tennessee,United States,2019,12.7,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Tennessee,United States,2020,12.11,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Utah,United States,2016,10.52,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Utah,United States,2017,10.38,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Utah,United States,2018,11.07,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Utah,United States,2019,11.8,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Utah,United States,2020,11.26,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Vermont,United States,2016,11.44,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Vermont,United States,2017,11.48,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Vermont,United States,2018,12.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Vermont,United States,2019,13.35,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Vermont,United States,2020,12.67,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Virginia,United States,2016,10.94,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Virginia,United States,2017,10.9,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Virginia,United States,2018,11.77,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Virginia,United States,2019,12.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Virginia,United States,2020,11.93,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Washington,United States,2016,10.11,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Washington,United States,2017,9.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Washington,United States,2018,10.51,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Washington,United States,2019,11.18,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Washington,United States,2020,10.7,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Wisconsin,United States,2016,7.92,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Wisconsin,United States,2017,7.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Wisconsin,United States,2018,8.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Wisconsin,United States,2019,9.12,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Total, feed costs",dollars per hundredweight sold,No specific size,Wisconsin,United States,2020,8.65,Base survey of 2016,annual,dollars per hundredweight sold
